scenario_id,family,agent_type,plan_plausibility,trace_feasibility,plausibility_feasibility_gap,impossible_trace_rate,city_false_continue,goal_completion,task_completion,constraint_satisfaction,process_success,feasibility_violation,replanning_success,travel_efficiency,budget_consistency,intention_consistency,social_appropriateness,done_state_loop_rate,social_derailment_rate,final_time,final_location,final_budget,violations,failure_taxonomy,llm_calls,llm_latency_seconds,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_usage_complete
hard_budget_entangled_meet,social_outcome_hard,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,0.85,0.769,1.0,,0.0,,1.0,1.0,0.85,1.0,0.0,1.0,18:25,home_aria,1.0,0,"{""social_derailment"": 1}",10,71.885,85961,635,86596,True
hard_budget_entangled_meet,social_outcome_hard,api_llm_plan_and_execute,1.0,0.889,0.111,0.111,0.0,0.45,0.385,0.571,,0.111,,1.0,1.0,0.4,0.0,0.0,1.0,18:41,home_aria,1.0,1,"{""social_derailment"": 1, ""time_budget_failure"": 1}",1,9.307,7087,442,7529,True
hard_deadline_then_meet,social_outcome_hard,api_llm_react_tool_policy,1.0,0.875,0.125,0.125,0.0,0.5,0.5,0.5,,0.125,,1.0,1.0,0.438,0.0,1.0,0.0,13:24,quiet_cafe,2.0,1,"{""done_state_loop"": 1, ""invalid_state_transition"": 1}",9,56.247,77574,829,78403,True
hard_deadline_then_meet,social_outcome_hard,api_llm_plan_and_execute,1.0,0.857,0.143,0.143,1.0,0.5,0.5,0.5,,0.143,,1.0,1.0,0.429,0.0,0.0,1.0,13:16,quiet_cafe,12.0,1,"{""money_budget_failure"": 1, ""social_derailment"": 1}",1,7.24,7179,310,7489,True
hard_full_evening_chain,social_outcome_hard,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,0.7,0.571,1.0,,0.0,,1.0,1.0,0.7,1.0,0.0,1.0,18:15,home_aria,4.0,0,"{""social_derailment"": 1}",10,105.363,87248,764,88012,True
hard_full_evening_chain,social_outcome_hard,api_llm_plan_and_execute,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,18:28,home_aria,4.0,0,{},1,10.986,7023,453,7476,True
hard_overlapping_windows,social_outcome_hard,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,0.7,0.5,1.0,,0.0,,1.0,1.0,0.7,0.5,0.0,1.0,13:03,cafe_central,6.0,0,"{""goal_drift"": 1, ""social_derailment"": 1}",8,67.645,66432,454,66886,True
hard_overlapping_windows,social_outcome_hard,api_llm_plan_and_execute,1.0,0.875,0.125,0.125,0.0,0.5,0.5,0.5,,0.125,,1.0,1.0,0.438,0.5,0.0,1.0,13:23,cafe_central,6.0,1,"{""social_derailment"": 1, ""time_budget_failure"": 1}",1,11.595,7099,438,7537,True
hard_stale_plan_override,social_outcome_hard,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:36,quiet_cafe,6.0,0,{},7,29.234,57157,574,57731,True
hard_stale_plan_override,social_outcome_hard,api_llm_plan_and_execute,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:38,quiet_cafe,6.0,0,{},1,8.731,6964,298,7262,True
hard_three_meeting_relay,social_outcome_hard,api_llm_react_tool_policy,1.0,0.929,0.071,0.071,0.0,0.8,1.0,0.5,,0.071,,1.0,1.0,0.743,1.0,0.0,0.0,13:20,budget_diner,1.0,1,"{""invalid_state_transition"": 1}",14,109.924,123591,995,124586,True
hard_three_meeting_relay,social_outcome_hard,api_llm_plan_and_execute,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,,0.0,,1.0,1.0,0.4,0.0,0.0,1.0,13:34,budget_diner,1.0,0,"{""goal_drift"": 1, ""social_derailment"": 1}",1,11.877,7484,605,8089,True
