scenario_id,family,agent_type,plan_plausibility,trace_feasibility,plausibility_feasibility_gap,impossible_trace_rate,city_false_continue,goal_completion,task_completion,constraint_satisfaction,process_success,feasibility_violation,replanning_success,travel_efficiency,budget_consistency,intention_consistency,social_appropriateness,done_state_loop_rate,social_derailment_rate,final_time,final_location,final_budget,violations,failure_taxonomy,llm_calls,llm_latency_seconds,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_usage_complete
social_copresence_decoy_location,social_outcome,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:35,quiet_cafe,6.0,0,{},7,53.249,56761,6143,62904,True
social_copresence_decoy_location,social_outcome,api_llm_plan_and_execute,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:34,quiet_cafe,6.0,0,{},1,12.579,6871,1353,8224,True
social_copresence_decoy_location,social_outcome,gatsim_official_planner,1.0,0.556,0.444,0.444,0.0,0.15,0.0,0.429,,0.444,,1.0,1.0,0.083,0.0,0.0,0.0,13:15,quiet_cafe,6.0,4,"{""invalid_state_transition"": 4}",5,51.456,46912,7120,54032,True
social_copresence_decoy_location,social_outcome,sotopia_official_llm_agent,1.0,0.9,0.1,0.1,1.0,0.8,1.0,0.429,,0.1,,0.955,1.0,0.72,1.0,0.0,0.0,12:40,quiet_cafe,6.0,1,"{""money_budget_failure"": 1}",10,55.244,69125,10276,79401,True
social_copresence_decoy_location,social_outcome,generative_agents_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.955,1.0,1.0,1.0,0.0,0.0,12:50,quiet_cafe,6.0,0,{},1,13.324,6571,1353,7924,True
social_copresence_decoy_location,social_outcome,agentsociety_official_plan_blocks,1.0,0.857,0.143,0.143,0.0,0.8,1.0,0.429,,0.143,,1.0,1.0,0.686,1.0,0.0,0.0,12:54,quiet_cafe,6.0,1,"{""invalid_state_transition"": 1}",4,49.409,27833,5091,32924,True
social_copresence_event_window,social_outcome,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,16:30,market,2.0,0,{},6,30.847,46958,5107,52065,True
social_copresence_event_window,social_outcome,api_llm_plan_and_execute,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,16:36,market,2.0,0,{},1,10.643,6864,1285,8149,True
social_copresence_event_window,social_outcome,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,16:30,market,2.0,0,{},1,10.657,8793,1570,10363,True
social_copresence_event_window,social_outcome,sotopia_official_llm_agent,1.0,0.833,0.167,0.167,1.0,0.2,0.0,0.4,,0.167,,0.548,1.0,0.167,0.0,0.0,0.0,16:46,market,2.0,1,"{""money_budget_failure"": 1}",7,35.077,47520,6775,54295,True
social_copresence_event_window,social_outcome,generative_agents_official_planner,1.0,0.8,0.2,0.2,0.0,0.2,0.0,0.4,,0.2,,1.0,1.0,0.16,0.0,0.0,0.0,16:38,market,2.0,1,"{""invalid_state_transition"": 1}",3,26.39,17918,3416,21334,True
social_copresence_event_window,social_outcome,agentsociety_official_plan_blocks,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.548,1.0,1.0,1.0,0.0,0.0,16:37,market,16.0,0,{},2,18.842,13578,2560,16138,True
social_copresence_message_gated,social_outcome,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:40,quiet_cafe,6.0,0,{},7,42.175,56632,5886,62518,True
social_copresence_message_gated,social_outcome,api_llm_plan_and_execute,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:43,quiet_cafe,6.0,0,{},1,12.291,6867,1102,7969,True
social_copresence_message_gated,social_outcome,gatsim_official_planner,1.0,0.4,0.6,0.6,1.0,0.15,0.0,0.429,,0.6,,0.5,1.0,0.06,0.0,0.0,0.0,13:21,office,6.0,6,"{""invalid_state_transition"": 5, ""time_budget_failure"": 1}",6,68.229,57376,9606,66982,True
social_copresence_message_gated,social_outcome,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.55,0.308,1.0,,0.0,,0.955,1.0,0.55,0.5,0.0,0.0,12:24,quiet_cafe,16.0,0,"{""goal_drift"": 1}",6,40.226,40863,5335,46198,True
social_copresence_message_gated,social_outcome,generative_agents_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.618,1.0,1.0,1.0,0.0,0.0,13:02,quiet_cafe,6.0,0,{},1,13.788,6574,1487,8061,True
social_copresence_message_gated,social_outcome,agentsociety_official_plan_blocks,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.618,1.0,1.0,1.0,0.0,0.0,12:42,quiet_cafe,16.0,0,{},2,25.413,13656,2383,16039,True
social_copresence_open_meet,social_outcome,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:40,park,16.0,0,{},5,34.888,39198,4209,43407,True
social_copresence_open_meet,social_outcome,api_llm_plan_and_execute,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:41,park,16.0,0,{},1,9.854,6808,1151,7959,True
social_copresence_open_meet,social_outcome,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,0.0,13:06,office,16.0,0,{},1,25.129,8795,1662,10457,True
social_copresence_open_meet,social_outcome,sotopia_official_llm_agent,1.0,0.5,0.5,0.5,0.0,0.2,0.0,0.4,,0.5,,0.926,1.0,0.1,0.0,0.0,0.0,12:42,park,16.0,5,"{""invalid_state_transition"": 5}",10,62.968,69142,11128,80270,True
social_copresence_open_meet,social_outcome,generative_agents_official_planner,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,,0.0,,0.893,1.0,0.5,0.0,0.0,0.0,12:33,park,16.0,0,"{""goal_drift"": 1}",1,18.414,6546,1599,8145,True
social_copresence_open_meet,social_outcome,agentsociety_official_plan_blocks,1.0,0.9,0.1,0.1,0.0,0.2,0.0,0.4,,0.1,,0.893,1.0,0.18,0.0,0.0,0.0,12:48,park,16.0,1,"{""invalid_state_transition"": 1}",4,35.496,27647,4789,32436,True
social_copresence_two_party,social_outcome,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,13:03,cafe_central,8.0,0,{},8,47.759,66151,6858,73009,True
social_copresence_two_party,social_outcome,api_llm_plan_and_execute,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,13:03,cafe_central,8.0,0,{},1,12.828,7064,1295,8359,True
social_copresence_two_party,social_outcome,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,13:03,cafe_central,8.0,0,{},1,17.542,8845,2358,11203,True
social_copresence_two_party,social_outcome,sotopia_official_llm_agent,1.0,0.917,0.083,0.083,0.0,0.8,1.0,0.5,,0.083,,0.958,1.0,0.733,1.0,0.0,0.0,12:55,cafe_central,20.0,1,"{""invalid_state_transition"": 1}",13,77.983,91745,13243,104988,True
social_copresence_two_party,social_outcome,generative_agents_official_planner,1.0,1.0,0.0,0.0,0.0,0.7,0.5,1.0,,0.0,,0.92,1.0,0.7,0.5,0.0,1.0,13:07,cafe_central,20.0,0,"{""goal_drift"": 1, ""social_derailment"": 1}",1,18.378,6587,1661,8248,True
social_copresence_two_party,social_outcome,agentsociety_official_plan_blocks,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,13:03,cafe_central,8.0,0,{},2,32.791,13789,4244,18033,True
