scenario_id,agent_type,judge_face_plausibility,judge_trace_believability,judge_rationale_alignment,judge_urban_common_sense,trace_feasibility,face_feasibility_gap,face_believability_gap,goal_completion,impossible_trace_rate,main_issue,brief_reason
closed_study_spot_replacement,gatsim_official_planner,0.72,0.43,0.38,0.61,0.875,0.0,0.29,1.0,0.125,unnecessary second paid work stop,"Starting with a quiet nearby bookstore and working there is plausible, but the scripted reasons and extra late cafe session after already completing the needed focus block make the full trace feel plan-driven rather than natural city behavior."
closed_study_spot_replacement,sotopia_official_llm_agent,0.42,0.1,0.12,0.3,1.0,0.0,0.32,0.4,0.0,stops at closed library without replacement,"Going to the library at closure time is understandable, but the trace immediately ends there and never carries out the stated goal of finding an open quiet study spot."
closed_study_spot_replacement,generative_agents_official_planner,0.82,0.68,0.38,0.8,0.571,0.249,0.14,0.7,0.429,unexplained shift to paid coworking,"Choosing the nearby bookstore for a 50-minute study block is sensible, but moving afterward to coworking despite already meeting the goal and preserving the full budget makes the overall behavior less convincing."
closed_study_spot_replacement,agentsociety_official_plan_blocks,0.84,0.72,0.63,0.86,0.875,0.0,0.12,1.0,0.125,unexplained bookstore payment,"Choosing the nearby bookstore and working there is sensible, but the mid-trace 'unpaid service issue' purchase and repeated filler dwell steps make the full plan feel somewhat artificial."
detour_commute_midroute_block,gatsim_official_planner,0.58,0.18,0.22,0.4,1.0,0.0,0.4,1.0,0.0,ignores mid-route disruption,"Reaching the office is superficially plausible, but the trace never reacts to the public service alert and proceeds through the blocked hub-office link after it should have been avoided."
detour_commute_midroute_block,sotopia_official_llm_agent,0.9,0.82,0.55,0.88,1.0,0.0,0.08,0.45,0.0,missing explicit replanning rationale,"The detour to plaza and library looks like a sensible response to the hub disruption and reaches the office on time, but the trace does not explicitly show awareness of the 08:08 alert or explain the reroute."
detour_commute_midroute_block,generative_agents_official_planner,0.28,0.12,0.05,0.22,0.5,0.0,0.16,0.65,0.5,nonsensical zero-time looping before departure,"Although waiting at the hub until the blockage clears could be sensible, the trace is dominated by impossible zero-time moves, repeated aborted actions, and generic reasons that do not show a credible replan."
detour_commute_midroute_block,agentsociety_official_plan_blocks,0.73,0.69,0.88,0.76,0.75,0.0,0.04,0.65,0.25,overly passive waiting at the hub,"The commuter sensibly avoids the blocked link and still arrives before 09:15, but waiting 43 minutes at the hub despite knowing a longer backup route is less believable for someone who prefers reliable routes."
meeting_wait_trap,gatsim_official_planner,0.42,0.18,0.12,0.28,0.444,0.0,0.24,0.15,0.556,uncoordinated waiting presented as meeting success,"Going to a cafe and waiting is superficially plausible, but the trace never shows a real confirming message, uses repeated unexplained Ben interactions, and ends with a pointless late move after the meeting window."
meeting_wait_trap,sotopia_official_llm_agent,0.42,0.1,0.28,0.18,1.0,0.0,0.32,0.55,0.0,message loop without attempting the meeting,"Repeatedly texting from the office about avoiding the wrong cafe is superficially reasonable, but never traveling or committing to a meetup during the window makes the overall behavior implausible."
meeting_wait_trap,generative_agents_official_planner,0.72,0.31,0.58,0.69,0.667,0.053,0.41,0.35,0.333,waiting and switching too late without confirmation,"The actions look locally reasonable for lunch coordination, but Aria spends most of the window waiting at one cafe and then relocates without confirmed co-presence, which undermines the meeting objective."
meeting_wait_trap,agentsociety_official_plan_blocks,0.69,0.24,0.33,0.58,0.667,0.023,0.45,0.35,0.333,moves without confirmation and waits past the meeting window,"The messages and cafe choices sound reasonable at first, but the trace drifts into unconfirmed venue switching and extended waiting that misses the narrow coordination goal."
school_pickup_social_detour,gatsim_official_planner,0.92,0.89,0.58,0.96,1.0,0.0,0.03,1.0,0.0,generic rationale language,"Going straight to the school and completing pickup early is very plausible common-sense behavior, but the stated reasons read like planner boilerplate rather than the caregiver's actual motive."
school_pickup_social_detour,sotopia_official_llm_agent,0.28,0.08,0.12,0.18,1.0,0.0,0.2,0.55,0.0,abandons pickup objective immediately,"The route start is somewhat ordinary, but stopping at a diner and ending at 17:20 without going to the school or addressing the known pickup obligation is not believable caregiver behavior."
school_pickup_social_detour,generative_agents_official_planner,0.58,0.34,0.22,0.48,0.8,0.0,0.24,1.0,0.2,unexplained one-hour wait at school,"Getting to school early for pickup is reasonable, but the empty generic reasons and lingering for an hour with no response to the social setup make the full trace feel mechanically implausible."
school_pickup_social_detour,agentsociety_official_plan_blocks,0.92,0.88,0.97,0.95,1.0,0.0,0.04,1.0,0.0,ignores possible social event,"Going straight from work to school and completing pickup early is a very reasonable caregiver plan, though the trace never engages with the hinted friend detour at all."
avoid_crowd_event,gatsim_official_planner,0.82,0.61,0.46,0.79,1.0,0.0,0.21,0.7,0.0,generic planner rationale and missed preference follow-through,"Going to the park and market while avoiding the plaza is broadly sensible, but the trace stops early at the office with thin reasons and only weakly reflects the stated crowd-avoidance and exercise intent."
avoid_crowd_event,sotopia_official_llm_agent,0.72,0.31,0.38,0.7,1.0,0.0,0.41,0.4,0.0,premature stop without groceries,"Going straight to the gym is reasonable for avoiding the plaza crowd, but ending the episode immediately without grocery pickup or any explanatory rationale makes the overall behavior incomplete and less believable."
avoid_crowd_event,generative_agents_official_planner,0.76,0.52,0.38,0.81,0.75,0.01,0.24,0.7,0.25,missed grocery errand due to repetitive lingering,"Going to the park to avoid the concert crowd is sensible, but spending the entire evening there with generic repeated dwell actions and never buying groceries makes the full trace less believable."
avoid_crowd_event,agentsociety_official_plan_blocks,0.86,0.7,0.94,0.88,1.0,0.0,0.16,0.7,0.0,premature early finish,"The plan sensibly exercises first and buys groceries while avoiding the plaza crowd, but ending at 18:41 with no dwell time at the park and the entire budget spent makes the full trace somewhat less believable."
budget_errand_chain,gatsim_official_planner,0.9,0.88,0.62,0.95,1.0,0.0,0.02,1.0,0.0,mechanical rationale wording,"The errand chain is ordinary and budget-consistent, but the stated reasons read like planner boilerplate rather than a resident's actual motivation."
budget_errand_chain,sotopia_official_llm_agent,0.72,0.28,0.42,0.55,0.75,0.0,0.44,0.25,0.25,stops before dinner and home,"Buying medicine first and heading toward the cheap diner is reasonable, but the trace ends prematurely at the diner without eating, spending money, or returning home."
