scenario_id,family,agent_type,plan_plausibility,trace_feasibility,plausibility_feasibility_gap,impossible_trace_rate,city_false_continue,goal_completion,task_completion,constraint_satisfaction,process_success,feasibility_violation,replanning_success,travel_efficiency,budget_consistency,intention_consistency,social_appropriateness,done_state_loop_rate,social_derailment_rate,final_time,final_location,final_budget,violations,failure_taxonomy,llm_calls,llm_latency_seconds,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_usage_complete
social_copresence_decoy_location,social_outcome,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:35,quiet_cafe,6.0,0,{},7,31.122,56725,474,57199,True
social_copresence_decoy_location,social_outcome,api_llm_plan_and_execute,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:43,quiet_cafe,6.0,0,{},1,7.978,6871,278,7149,True
social_copresence_event_window,social_outcome,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,16:30,market,2.0,0,{},6,31.613,47066,411,47477,True
social_copresence_event_window,social_outcome,api_llm_plan_and_execute,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,16:31,market,2.0,0,{},1,6.338,6864,240,7104,True
social_copresence_message_gated,social_outcome,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:40,quiet_cafe,6.0,0,{},7,31.549,56844,515,57359,True
social_copresence_message_gated,social_outcome,api_llm_plan_and_execute,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:53,quiet_cafe,6.0,0,{},1,7.445,6867,287,7154,True
social_copresence_open_meet,social_outcome,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:45,park,16.0,0,{},6,26.767,47128,378,47506,True
social_copresence_open_meet,social_outcome,api_llm_plan_and_execute,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,12:41,park,16.0,0,{},1,5.977,6808,207,7015,True
social_copresence_two_party,social_outcome,api_llm_react_tool_policy,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,13:22,cafe_central,8.0,0,{},10,51.131,82768,663,83431,True
social_copresence_two_party,social_outcome,api_llm_plan_and_execute,1.0,0.778,0.222,0.222,0.0,0.5,0.5,0.5,,0.222,,1.0,1.0,0.389,0.5,0.0,1.0,13:42,cafe_central,8.0,2,"{""invalid_state_transition"": 1, ""social_derailment"": 1, ""time_budget_failure"": 1}",1,17.533,7064,386,7450,True
social_copresence_with_errand,social_outcome,api_llm_react_tool_policy,1.0,0.75,0.25,0.25,1.0,0.6,1.0,0.0,,0.25,,1.0,0.0,0.45,1.0,1.0,0.0,17:52,market,-5.0,2,"{""done_state_loop"": 1, ""invalid_state_transition"": 1, ""money_budget_failure"": 1}",9,43.029,74506,687,75193,True
social_copresence_with_errand,social_outcome,api_llm_plan_and_execute,1.0,0.857,0.143,0.143,1.0,0.8,1.0,0.5,,0.143,,1.0,1.0,0.686,1.0,0.0,0.0,18:02,market,9.0,1,"{""money_budget_failure"": 1}",1,8.348,6864,317,7181,True
