scenario_id,agent_type,judge_face_plausibility,judge_trace_believability,judge_rationale_alignment,judge_urban_common_sense,trace_feasibility,face_feasibility_gap,face_believability_gap,goal_completion,impossible_trace_rate,main_issue,brief_reason
social_copresence_decoy_location,api_llm_react_tool_policy,0.93,0.9,0.97,0.88,1.0,0.0,0.03,1.0,0.0,slightly scripted service step,"The agent follows a sensible urban meetup pattern: confirms with Ben, goes to the correct cafe, waits for the window, and meets there without any feasibility problems."
social_copresence_decoy_location,api_llm_plan_and_execute,0.93,0.88,0.97,0.86,1.0,0.0,0.05,1.0,0.0,slight over-optimization,"The trace is coherent and matches the stated goal, with only minor awkwardness in how explicitly it plans the co-presence evidence and service timing."
social_copresence_decoy_location,gatsim_official_planner,0.72,0.28,0.41,0.33,0.4,0.32,0.44,0.15,0.6,repetitive scripted interactions,"The trace starts with a plausible choice of the quiet cafe, but it then devolves into repetitive, overly scripted co-presence actions with weak natural justification."
social_copresence_decoy_location,sotopia_official_llm_agent,0.88,0.84,0.91,0.79,1.0,0.0,0.04,1.0,0.0,slight route oddity,"The agent behaves like a reasonable person confirming the meeting and reaching the correct quiet cafe, though the intermediate path through transit hub, plaza, and library is somewhat arbitrary for the stated goal."
social_copresence_decoy_location,generative_agents_official_planner,0.76,0.52,0.86,0.61,1.0,0.0,0.24,1.0,0.0,detour before meeting,"The actions make sense at a surface level and end at the correct cafe, but the unnecessary detour to the central cafe and then back to the quiet cafe weakens the full trace believability."
social_copresence_decoy_location,agentsociety_official_plan_blocks,0.96,0.93,0.98,0.9,1.0,0.0,0.03,1.0,0.0,none,"The trace cleanly matches the stated goal: it confirms with Ben, goes to the quiet cafe, arrives in the meeting window, and stays within budget without any obvious feasibility problems."
social_copresence_event_window,api_llm_react_tool_policy,0.91,0.52,0.86,0.6,1.0,0.0,0.39,1.0,0.0,unnecessary service detour,"The plan to reach the market and meet Casey during the short window is sensible, but the mandatory refreshment-service detour and the slightly mechanical sequencing make the full trace feel less natural."
social_copresence_event_window,api_llm_plan_and_execute,0.93,0.74,0.95,0.88,1.0,0.0,0.19,1.0,0.0,minor timing compression,"The plan to get to the market early, wait for Casey, and meet them during the window is locally sensible, though the sequence is a bit too neat and the dwell step slightly overshoots the stated start of the window."
social_copresence_event_window,gatsim_official_planner,0.83,0.31,0.79,0.28,1.0,0.0,0.52,1.0,0.0,"planner-driven, socially unnatural sequencing","The trace locally looks like a plausible errand-and-meet plan, but the repeated GATSim-specific reasoning and the odd service-before-meeting sequence make the full behavior feel scripted rather than ordinary city conduct."
social_copresence_event_window,sotopia_official_llm_agent,0.92,0.39,0.78,0.66,0.5,0.42,0.53,0.2,0.5,wandering/double-dipping at the destination,"The trace mostly looks like a plausible attempt to reach and spend time with Casey at the market, but the repeated interact/dwell/buy sequence is oddly redundant and weakens the realism of the full behavior."
social_copresence_event_window,generative_agents_official_planner,0.83,0.64,0.27,0.72,1.0,0.0,0.19,1.0,0.0,adapter-driven action trace,"The sequence itself is urban-plausible and reaches the market before Casey’s window, but the reasons are generic adapter labels rather than behaviorally grounded motivations, which weakens the full trace."
social_copresence_event_window,agentsociety_official_plan_blocks,0.9,0.35,0.8,0.45,0.833,0.067,0.55,0.7,0.167,missed urgency and looping detour,"The move chain and stated intent are locally sensible, but the trace wastes the short window on unrelated detours and then ends without a convincing actual meeting sequence."
social_copresence_message_gated,api_llm_react_tool_policy,0.88,0.67,0.93,0.74,1.0,0.0,0.21,1.0,0.0,slight over-serialization,"The actions are locally sensible for a confirm-then-meet plan, but the trace feels somewhat scripted and over-explicit in its venue-entry and service-purchase rationale."
social_copresence_message_gated,api_llm_plan_and_execute,0.92,0.88,0.95,0.9,1.0,0.0,0.04,1.0,0.0,none,"The agent messages Ben first, goes to the agreed cafe, waits through the timing window, and then meets him there with enough budget left, so the sequence reads as ordinary and coherent."
