scenario_id,family,agent_type,plan_plausibility,trace_feasibility,plausibility_feasibility_gap,impossible_trace_rate,city_false_continue,goal_completion,task_completion,constraint_satisfaction,process_success,feasibility_violation,replanning_success,travel_efficiency,budget_consistency,intention_consistency,social_appropriateness,done_state_loop_rate,social_derailment_rate,final_time,final_location,final_budget,violations,failure_taxonomy,llm_calls,llm_latency_seconds,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_usage_complete
social_copresence_decoy_location,social_outcome,gatsim_official_planner,1.0,0.4,0.6,0.6,0.0,0.15,0.0,0.429,,0.6,,1.0,1.0,0.06,0.0,0.0,0.0,13:00,quiet_cafe,6.0,6,"{""invalid_state_transition"": 6}",6,40.792,56801,1052,57853,True
social_copresence_decoy_location,social_outcome,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.55,0.308,1.0,,0.0,,1.0,1.0,0.55,0.5,0.0,0.0,12:25,quiet_cafe,16.0,0,"{""goal_drift"": 1}",4,16.78,27174,115,27289,True
social_copresence_decoy_location,social_outcome,generative_agents_official_planner,1.0,0.714,0.286,0.286,1.0,0.35,0.308,0.429,,0.286,,1.0,1.0,0.25,0.5,0.0,0.0,13:20,quiet_cafe,6.0,2,"{""impossible_route"": 1, ""money_budget_failure"": 1}",5,34.053,29669,625,30294,True
social_copresence_decoy_location,social_outcome,agentsociety_official_plan_blocks,1.0,0.375,0.625,0.625,1.0,0.35,0.308,0.429,,0.625,,1.0,1.0,0.131,0.5,0.0,0.0,13:25,quiet_cafe,16.0,5,"{""money_budget_failure"": 4, ""time_budget_failure"": 1}",8,45.648,56053,999,57052,True
social_copresence_event_window,social_outcome,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,16:30,market,2.0,0,{},1,8.211,8793,320,9113,True
social_copresence_event_window,social_outcome,sotopia_official_llm_agent,1.0,0.75,0.25,0.25,0.0,0.2,0.0,0.4,,0.25,,0.548,1.0,0.15,0.0,0.0,0.0,16:33,market,16.0,1,"{""invalid_state_transition"": 1}",5,22.37,33812,93,33905,True
social_copresence_event_window,social_outcome,generative_agents_official_planner,1.0,0.375,0.625,0.625,1.0,0.2,0.0,0.4,,0.625,,1.0,1.0,0.075,0.0,0.0,0.0,17:20,market,16.0,5,"{""money_budget_failure"": 5}",9,57.031,52139,934,53073,True
social_copresence_event_window,social_outcome,agentsociety_official_plan_blocks,1.0,0.3,0.7,0.7,1.0,0.2,0.0,0.4,,0.7,,0.895,1.0,0.06,0.0,0.0,0.0,17:30,market,16.0,7,"{""money_budget_failure"": 6, ""time_budget_failure"": 1}",12,65.833,83447,1417,84864,True
social_copresence_message_gated,social_outcome,gatsim_official_planner,1.0,0.667,0.333,0.333,1.0,0.15,0.0,0.429,,0.333,,0.333,1.0,0.1,0.0,0.0,0.0,13:23,quiet_cafe,6.0,3,"{""impossible_route"": 1, ""invalid_state_transition"": 1, ""time_budget_failure"": 1}",3,25.438,27657,781,28438,True
social_copresence_message_gated,social_outcome,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.55,0.308,1.0,,0.0,,1.0,1.0,0.55,0.5,0.0,0.0,12:25,quiet_cafe,16.0,0,"{""goal_drift"": 1}",4,17.562,27179,111,27290,True
social_copresence_message_gated,social_outcome,generative_agents_official_planner,1.0,0.9,0.1,0.1,1.0,0.35,0.308,0.429,,0.1,,0.955,1.0,0.315,0.5,0.0,0.0,12:42,quiet_cafe,4.0,1,"{""money_budget_failure"": 1}",3,22.063,18148,660,18808,True
social_copresence_message_gated,social_outcome,agentsociety_official_plan_blocks,1.0,0.5,0.5,0.5,1.0,0.35,0.308,0.429,,0.5,,0.955,1.0,0.175,0.5,0.0,0.0,13:29,quiet_cafe,16.0,5,"{""money_budget_failure"": 4, ""time_budget_failure"": 1}",8,54.47,55977,1344,57321,True
social_copresence_open_meet,social_outcome,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,0.0,13:06,office,16.0,0,{},1,8.457,8795,373,9168,True
social_copresence_open_meet,social_outcome,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,,0.0,,0.641,1.0,0.5,0.0,0.0,0.0,12:39,park,16.0,0,"{""goal_drift"": 1}",3,12.428,20134,55,20189,True
social_copresence_open_meet,social_outcome,generative_agents_official_planner,1.0,0.833,0.167,0.167,1.0,0.2,0.0,0.4,,0.167,,0.926,1.0,0.167,0.0,0.0,0.0,12:58,park,16.0,1,"{""impossible_route"": 1}",3,19.929,17809,376,18185,True
social_copresence_open_meet,social_outcome,agentsociety_official_plan_blocks,1.0,0.8,0.2,0.2,0.0,0.7,1.0,0.4,,0.2,,1.0,1.0,0.56,1.0,0.0,0.0,12:51,park,16.0,1,"{""invalid_state_transition"": 1}",4,25.34,27521,502,28023,True
social_copresence_two_party,social_outcome,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.885,1.0,1.0,1.0,0.0,0.0,13:10,office,8.0,0,{},1,11.013,8845,424,9269,True
social_copresence_two_party,social_outcome,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,,0.0,,0.767,1.0,0.4,0.0,0.0,0.0,13:04,cafe_central,20.0,0,"{""goal_drift"": 1}",8,32.754,54805,202,55007,True
social_copresence_two_party,social_outcome,generative_agents_official_planner,1.0,0.222,0.778,0.778,1.0,0.2,0.0,0.5,,0.778,,1.0,1.0,0.044,0.0,0.0,0.0,13:40,cafe_central,20.0,7,"{""impossible_route"": 1, ""money_budget_failure"": 6}",13,83.792,76882,1606,78488,True
social_copresence_two_party,social_outcome,agentsociety_official_plan_blocks,1.0,0.125,0.875,0.875,1.0,0.2,0.0,0.5,,0.875,,1.0,1.0,0.025,0.0,0.0,0.0,13:51,cafe_central,20.0,7,"{""invalid_state_transition"": 6, ""time_budget_failure"": 1}",14,101.804,98481,2349,100830,True
social_copresence_with_errand,social_outcome,gatsim_official_planner,1.0,0.909,0.091,0.091,1.0,0.6,1.0,0.0,,0.091,,0.789,0.0,0.545,1.0,0.0,0.0,17:57,market,-5.0,1,"{""money_budget_failure"": 1}",2,20.724,18133,561,18694,True
