scenario_id,family,agent_type,plan_plausibility,trace_feasibility,plausibility_feasibility_gap,impossible_trace_rate,city_false_continue,goal_completion,task_completion,constraint_satisfaction,process_success,feasibility_violation,replanning_success,travel_efficiency,budget_consistency,intention_consistency,social_appropriateness,done_state_loop_rate,social_derailment_rate,final_time,final_location,final_budget,violations,failure_taxonomy,llm_calls,llm_latency_seconds,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_usage_complete
closed_study_spot_replacement,poi_closure,gatsim_official_planner,1.0,0.875,0.125,0.125,0.0,1.0,1.0,1.0,,0.125,,0.388,1.0,0.875,,0.0,0.0,16:59,quiet_cafe,1.0,1,"{""time_budget_failure"": 1}",2,66.069,18241,788,19029,True
closed_study_spot_replacement,poi_closure,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,,0.0,,1.0,1.0,0.4,,0.0,0.0,14:07,library,18.0,0,"{""goal_drift"": 1}",2,9.474,13695,36,13731,True
closed_study_spot_replacement,poi_closure,generative_agents_official_planner,1.0,0.571,0.429,0.429,1.0,0.7,0.5,1.0,,0.429,,0.929,1.0,0.4,,0.0,0.0,16:30,coworking,18.0,3,"{""money_budget_failure"": 3}",7,40.198,41018,750,41768,True
closed_study_spot_replacement,poi_closure,agentsociety_official_plan_blocks,1.0,0.875,0.125,0.125,1.0,1.0,1.0,1.0,,0.125,,1.0,1.0,0.875,,0.0,0.0,16:09,bookstore,11.0,1,"{""money_budget_failure"": 1}",6,37.368,41025,1169,42194,True
detour_commute_midroute_block,disruption,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.867,1.0,1.0,,0.0,0.0,08:31,office,10.0,0,{},2,18.609,17898,620,18518,True
detour_commute_midroute_block,disruption,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.45,0.0,1.0,0.0,0.0,0.0,0.591,1.0,0.45,,0.0,0.0,08:44,office,10.0,0,"{""goal_drift"": 1}",5,21.373,33767,97,33864,True
detour_commute_midroute_block,disruption,generative_agents_official_planner,1.0,0.5,0.5,0.5,1.0,0.65,1.0,0.667,0.0,0.5,0.0,1.0,1.0,0.325,,0.0,0.0,09:10,office,10.0,4,"{""impossible_route"": 3, ""invalid_state_transition"": 1}",11,68.536,62752,1828,64580,True
detour_commute_midroute_block,disruption,agentsociety_official_plan_blocks,1.0,0.75,0.25,0.25,0.0,0.65,1.0,0.667,0.0,0.25,0.0,1.0,1.0,0.488,,0.0,0.0,09:10,office,10.0,1,"{""invalid_state_transition"": 1}",6,36.31,40592,1049,41641,True
meeting_wait_trap,time_pressure,gatsim_official_planner,1.0,0.444,0.556,0.556,1.0,0.15,0.0,0.429,,0.556,,0.568,1.0,0.067,0.0,0.0,0.0,13:16,cafe_central,6.0,5,"{""invalid_state_transition"": 4, ""time_budget_failure"": 1}",6,56.062,55744,1153,56897,True
meeting_wait_trap,time_pressure,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.55,0.308,1.0,,0.0,,1.0,1.0,0.55,0.5,0.0,0.0,12:25,office,16.0,0,"{""goal_drift"": 1}",10,48.711,69098,693,69791,True
meeting_wait_trap,time_pressure,generative_agents_official_planner,1.0,0.667,0.333,0.333,1.0,0.35,0.308,0.429,,0.333,,0.955,1.0,0.233,0.5,0.0,0.0,13:15,quiet_cafe,16.0,3,"{""money_budget_failure"": 3}",5,30.685,29487,982,30469,True
meeting_wait_trap,time_pressure,agentsociety_official_plan_blocks,1.0,0.667,0.333,0.333,1.0,0.35,0.308,0.429,,0.333,,0.396,1.0,0.233,0.5,0.0,0.0,13:27,quiet_cafe,16.0,3,"{""invalid_state_transition"": 1, ""money_budget_failure"": 1, ""time_budget_failure"": 1}",8,64.274,55583,1572,57155,True
school_pickup_social_detour,social_spatial_tradeoff,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,17:32,school,12.0,0,{},1,10.019,8594,445,9039,True
school_pickup_social_detour,social_spatial_tradeoff,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.55,0.0,1.0,,0.0,,1.0,1.0,0.55,1.0,0.0,0.0,17:20,budget_diner,12.0,0,"{""goal_drift"": 1}",4,26.5,26670,81,26751,True
school_pickup_social_detour,social_spatial_tradeoff,generative_agents_official_planner,1.0,0.8,0.2,0.2,1.0,1.0,1.0,1.0,,0.2,,1.0,1.0,0.8,1.0,0.0,0.0,18:32,school,12.0,1,"{""impossible_route"": 1}",3,26.695,18031,468,18499,True
school_pickup_social_detour,social_spatial_tradeoff,agentsociety_official_plan_blocks,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,17:32,school,12.0,0,{},2,12.92,13160,354,13514,True
avoid_crowd_event,preference_constraint,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,0.7,0.5,1.0,,0.0,,0.648,1.0,0.7,,0.0,0.0,19:01,office,0.0,0,"{""goal_drift"": 1}",2,14.662,18089,548,18637,True
avoid_crowd_event,preference_constraint,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,,0.0,,1.0,1.0,0.4,,0.0,0.0,18:32,gym,14.0,0,"{""goal_drift"": 1}",2,7.224,13505,35,13540,True
avoid_crowd_event,preference_constraint,generative_agents_official_planner,1.0,0.75,0.25,0.25,0.0,0.7,0.5,1.0,,0.25,,1.0,1.0,0.525,,0.0,0.0,19:58,park,14.0,2,"{""invalid_state_transition"": 2}",7,35.567,41017,868,41885,True
avoid_crowd_event,preference_constraint,agentsociety_official_plan_blocks,1.0,1.0,0.0,0.0,0.0,0.7,0.5,1.0,,0.0,,1.0,1.0,0.7,,0.0,0.0,18:41,market,0.0,0,"{""goal_drift"": 1}",4,22.279,27590,552,28142,True
