scenario_id,agent_type,judge_face_plausibility,judge_trace_believability,judge_rationale_alignment,judge_urban_common_sense,trace_feasibility,face_feasibility_gap,face_believability_gap,goal_completion,impossible_trace_rate,main_issue,brief_reason
avoid_crowd_event,utility_planner,0.78,0.42,0.55,0.46,1.0,0.0,0.36,1.0,0.0,missing groceries and over-early finish,"Going to the park to avoid the plaza crowd is sensible, but the trace stops after one objective and never attempts groceries or any fuller evening routine."
avoid_crowd_event,api_llm_direct_actor,0.84,0.0,0.88,0.79,0.8,0.04,0.84,1.0,0.2,missed groceries and slight route drift,"The plan is locally sensible for avoiding the concert crowd and exercising in the park, but it never picks up groceries and includes a redundant park-gym-park detour, which weakens the full-sequence realism."
avoid_crowd_event,api_llm_plan_then_act,0.93,0.88,0.96,0.91,1.0,0.0,0.05,1.0,0.0,budget consumed exactly,"The sequence is a coherent evening routine that avoids the plaza crowd, shops at the market, and exercises in the park, with only a slightly suspicious exact budget depletion."
avoid_crowd_event,api_llm_reactive_replanner,0.67,0.38,0.36,0.52,1.0,0.0,0.29,1.0,0.0,premature finish without groceries,"Going to the park to avoid the concert crowd is plausible, but the trace stops immediately and never visits the market, so the stated reasons do not match the unfinished goals."
budget_errand_chain,utility_planner,0.95,0.96,0.98,0.97,1.0,0.0,0.0,1.0,0.0,none,"The agent follows a sensible low-budget errand chain—pharmacy, cheap dinner, then home—ending on time with remaining budget, and the stated reasons match the actions."
budget_errand_chain,api_llm_direct_actor,0.72,0.34,0.78,0.56,0.8,0.0,0.38,1.0,0.2,goal drift and redundant backtracking,"The individual moves and reasons sound reasonable for a budget errand run, but the sequence needlessly returns home and then goes back to the pharmacy without actually completing the intended purchases."
budget_errand_chain,api_llm_plan_then_act,0.98,0.97,0.99,0.98,1.0,0.0,0.01,1.0,0.0,none,"The sequence is a straightforward, realistic low-budget errand chain with sensible ordering, matching reasons, and a plausible remaining budget."
budget_errand_chain,api_llm_reactive_replanner,0.97,0.96,0.99,0.98,1.0,0.0,0.01,1.0,0.0,none,"The sequence is a straightforward, realistic errand chain: buy medicine, get an affordable dinner, and return home before the deadline while staying within budget."
closed_poi_replacement,utility_planner,0.78,0.52,0.93,0.74,1.0,0.0,0.26,1.0,0.0,time window mismatch,"Choosing a bookstore as a quiet replacement is plausible, but the trace waits and then starts the 60-minute session exactly at 15:30 rather than clearly using the required open-window logic, making the sequence feel slightly off."
closed_poi_replacement,api_llm_direct_actor,0.92,0.63,0.94,0.88,1.0,0.0,0.29,1.0,0.0,overlong redundant dwell,"The agent’s choice of coworking after the library closure is sensible and the reasons fit the scenario, but the trace becomes less believable because it repeats a focused-session dwell and stretches it past the stated goal."
closed_poi_replacement,api_llm_plan_then_act,0.98,0.97,0.99,0.98,0.5,0.48,0.01,0.75,0.5,none,"The agent makes a realistic switch to an open quiet cafe, works for a full hour, and finishes cleanly without any contradictory behavior."
closed_poi_replacement,api_llm_reactive_replanner,0.94,0.93,0.98,0.95,1.0,0.0,0.01,1.0,0.0,none,"The agent sensibly switches to a quiet paid workspace, completes a full hour of focus, and stops without any contradictory or unrealistic behavior."
commute_disruption,utility_planner,0.62,0.41,0.74,0.38,0.0,0.62,0.21,0.5,1.0,ignores disruption context,"Reaching the office quickly is plausible, but the trace skips any response to the transit delay and looks like a generic direct move rather than commute behavior under disruption."
commute_disruption,api_llm_direct_actor,0.98,0.93,0.97,0.95,1.0,0.0,0.05,1.0,0.0,none,"The agent takes a reasonable alternate route around the hub delay, arrives before the deadline, and the waiting/finish sequence matches the commute scenario well."
commute_disruption,api_llm_plan_then_act,0.94,0.9,0.96,0.93,1.0,0.0,0.04,1.0,0.0,none,"Aria sensibly switches to a slower reliable route, reaches the office before the deadline, and the sequence stays coherent despite the disruption."
commute_disruption,api_llm_reactive_replanner,0.92,0.87,0.95,0.89,0.0,0.92,0.05,0.5,1.0,slight timeline simplification,"The agent’s direct commute to the office and immediate finish are sensible in context, though the trace glosses over how the trip bypassed the disrupted hub and compresses the travel detail."
conflicting_social_obligation,utility_planner,0.95,0.88,0.97,0.93,1.0,0.0,0.07,1.0,0.0,slight timeline oddity,"The agent sensibly prioritizes work, replies honestly to Ben, and stays within budget; the only mild oddity is that it says it can meet after the work block without checking the actual theater timing."
conflicting_social_obligation,api_llm_direct_actor,0.86,0.62,0.93,0.8,1.0,0.0,0.24,1.0,0.0,extra work dwell overshoots need,"The message and initial work block are very plausible, but the trace repeats an additional 45-minute dwell without any new need, making the full sequence feel a bit overextended."
conflicting_social_obligation,api_llm_plan_then_act,0.98,0.97,0.99,0.96,1.0,0.0,0.01,1.0,0.0,none,"The agent completes a realistic work-first response, declines the invitation politely and specifically, and stays consistent with the scenario and budget."
conflicting_social_obligation,api_llm_reactive_replanner,0.99,0.98,0.99,0.97,1.0,0.0,0.01,1.0,0.0,none,"Aria completes a realistic work block, declines the theatre invite politely and specifically, and the sequence matches the scenario without awkward detours."
