scenario_id,family,agent_type,plan_plausibility,trace_feasibility,plausibility_feasibility_gap,impossible_trace_rate,city_false_continue,goal_completion,task_completion,constraint_satisfaction,process_success,feasibility_violation,replanning_success,travel_efficiency,budget_consistency,intention_consistency,social_appropriateness,done_state_loop_rate,social_derailment_rate,final_time,final_location,final_budget,violations,failure_taxonomy,llm_calls,llm_latency_seconds,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_usage_complete
hard_budget_entangled_meet,social_outcome_hard,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,18:26,home_aria,1.0,0,{},1,13.075,8917,304,9221,True
hard_budget_entangled_meet,social_outcome_hard,sotopia_official_llm_agent,1.0,0.75,0.25,0.25,0.0,0.2,0.0,0.571,,0.25,,0.842,1.0,0.15,0.0,1.0,0.0,18:29,home_aria,20.0,3,"{""done_state_loop"": 1, ""invalid_state_transition"": 3}",12,134.072,86873,258,87131,True
hard_budget_entangled_meet,social_outcome_hard,generative_agents_official_planner,1.0,1.0,0.0,0.0,0.0,0.75,0.615,1.0,,0.0,,1.0,1.0,0.75,0.0,0.0,0.0,17:59,home_aria,11.0,0,{},1,12.667,6669,194,6863,True
hard_budget_entangled_meet,social_outcome_hard,agentsociety_official_plan_blocks,1.0,1.0,0.0,0.0,0.0,0.6,0.385,1.0,,0.0,,1.0,1.0,0.6,0.0,0.0,0.0,17:32,pharmacy,11.0,0,"{""goal_drift"": 1}",2,11.944,13792,240,14032,True
hard_deadline_then_meet,social_outcome_hard,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.65,1.0,1.0,1.0,0.0,0.0,13:27,office,2.0,0,{},1,13.857,8896,456,9352,True
hard_deadline_then_meet,social_outcome_hard,sotopia_official_llm_agent,1.0,0.857,0.143,0.143,0.0,0.2,0.0,0.5,,0.143,,0.371,1.0,0.171,0.0,0.0,0.0,13:45,pharmacy,21.0,1,"{""time_budget_failure"": 1}",7,33.994,48087,132,48219,True
hard_deadline_then_meet,social_outcome_hard,generative_agents_official_planner,1.0,0.556,0.444,0.444,1.0,0.5,0.5,0.5,,0.444,,1.0,1.0,0.278,0.0,0.0,0.0,13:30,quiet_cafe,12.0,4,"{""impossible_route"": 1, ""money_budget_failure"": 3}",7,52.702,41857,1058,42915,True
hard_deadline_then_meet,social_outcome_hard,agentsociety_official_plan_blocks,1.0,0.333,0.667,0.667,1.0,0.2,0.0,0.5,,0.667,,0.848,1.0,0.067,0.0,0.0,0.0,13:34,quiet_cafe,21.0,6,"{""invalid_state_transition"": 3, ""money_budget_failure"": 2, ""time_budget_failure"": 1}",10,93.571,70547,1569,72116,True
hard_full_evening_chain,social_outcome_hard,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,18:16,home_aria,4.0,0,{},1,12.981,8972,453,9425,True
hard_full_evening_chain,social_outcome_hard,sotopia_official_llm_agent,1.0,0.75,0.25,0.25,0.0,0.3,0.214,0.5,,0.25,,1.0,1.0,0.225,0.0,1.0,0.0,17:57,budget_diner,18.0,2,"{""done_state_loop"": 1, ""invalid_state_transition"": 2}",9,51.401,63947,179,64126,True
hard_full_evening_chain,social_outcome_hard,generative_agents_official_planner,1.0,1.0,0.0,0.0,0.0,0.75,0.643,1.0,,0.0,,1.0,1.0,0.75,0.0,0.0,0.0,18:19,home_aria,4.0,0,{},1,15.5,6717,293,7010,True
hard_full_evening_chain,social_outcome_hard,agentsociety_official_plan_blocks,1.0,0.889,0.111,0.111,0.0,0.45,0.429,0.5,,0.111,,1.0,1.0,0.4,0.0,0.0,0.0,18:22,home_aria,4.0,1,"{""invalid_state_transition"": 1}",4,50.535,28399,649,29048,True
