scenario_id,family,agent_type,plan_plausibility,trace_feasibility,plausibility_feasibility_gap,impossible_trace_rate,city_false_continue,goal_completion,task_completion,constraint_satisfaction,process_success,feasibility_violation,replanning_success,travel_efficiency,budget_consistency,intention_consistency,social_appropriateness,done_state_loop_rate,social_derailment_rate,final_time,final_location,final_budget,violations,failure_taxonomy,llm_calls,llm_latency_seconds,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_usage_complete
hard_budget_entangled_meet,social_outcome_hard,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,18:26,home_aria,1.0,0,{},1,16.462,8917,2221,11138,True
hard_budget_entangled_meet,social_outcome_hard,sotopia_official_llm_agent,1.0,0.917,0.083,0.083,0.0,0.45,0.385,0.571,,0.083,,1.0,1.0,0.412,0.0,0.0,0.0,18:07,quiet_cafe,11.0,1,"{""done_state_loop"": 1}",12,84.824,84036,13934,97970,True
hard_budget_entangled_meet,social_outcome_hard,generative_agents_official_planner,1.0,1.0,0.0,0.0,0.0,0.6,0.385,1.0,,0.0,,1.0,1.0,0.6,0.0,0.0,0.0,18:01,quiet_cafe,1.0,0,"{""goal_drift"": 1}",1,17.478,6669,1409,8078,True
hard_budget_entangled_meet,social_outcome_hard,agentsociety_official_plan_blocks,1.0,0.75,0.25,0.25,1.0,0.7,0.769,0.571,,0.25,,1.0,1.0,0.525,1.0,0.0,1.0,18:21,gym,1.0,3,"{""impossible_route"": 1, ""invalid_state_transition"": 1, ""money_budget_failure"": 1, ""social_derailment"": 1}",8,91.875,57171,11424,68595,True
hard_deadline_then_meet,social_outcome_hard,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,0.7,0.5,1.0,,0.0,,1.0,1.0,0.7,0.0,0.0,0.0,12:53,quiet_cafe,2.0,0,"{""goal_drift"": 1}",1,13.396,8896,1718,10614,True
hard_deadline_then_meet,social_outcome_hard,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.7,0.5,1.0,,0.0,,0.848,1.0,0.7,0.0,0.0,0.0,12:53,quiet_cafe,12.0,0,"{""goal_drift"": 1}",10,62.296,69137,9595,78732,True
hard_deadline_then_meet,social_outcome_hard,generative_agents_official_planner,1.0,1.0,0.0,0.0,0.0,0.7,0.5,1.0,,0.0,,1.0,1.0,0.7,0.0,0.0,0.0,12:42,park,12.0,0,"{""goal_drift"": 1}",1,18.584,6644,1682,8326,True
hard_deadline_then_meet,social_outcome_hard,agentsociety_official_plan_blocks,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,,0.0,,0.736,1.0,0.4,0.0,0.0,0.0,13:00,quiet_cafe,12.0,0,"{""goal_drift"": 1}",2,31.482,13845,3686,17531,True
hard_full_evening_chain,social_outcome_hard,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,18:16,home_aria,4.0,0,{},1,12.898,8972,1559,10531,True
hard_full_evening_chain,social_outcome_hard,sotopia_official_llm_agent,1.0,0.917,0.083,0.083,0.0,0.7,0.786,0.5,,0.083,,1.0,1.0,0.642,1.0,0.0,1.0,18:10,plaza,4.0,1,"{""done_state_loop"": 1, ""social_derailment"": 1}",12,92.026,85143,12329,97472,True
