scenario_id,family,agent_type,plan_plausibility,trace_feasibility,plausibility_feasibility_gap,impossible_trace_rate,city_false_continue,goal_completion,task_completion,constraint_satisfaction,process_success,feasibility_violation,replanning_success,travel_efficiency,budget_consistency,intention_consistency,social_appropriateness,done_state_loop_rate,social_derailment_rate,final_time,final_location,final_budget,violations,failure_taxonomy,llm_calls,llm_latency_seconds,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_usage_complete
hard_budget_entangled_meet,social_outcome_hard,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,0.75,0.615,1.0,,0.0,,1.0,1.0,0.75,0.0,0.0,0.0,17:59,home_aria,11.0,0,{},1,14.401,8917,2131,11048,True
hard_budget_entangled_meet,social_outcome_hard,sotopia_official_llm_agent,1.0,0.833,0.167,0.167,0.0,0.45,0.385,0.571,,0.167,,1.0,1.0,0.375,0.0,0.0,0.0,18:04,quiet_cafe,11.0,2,"{""invalid_state_transition"": 2}",12,102.931,83709,12829,96538,True
hard_budget_entangled_meet,social_outcome_hard,generative_agents_official_planner,1.0,0.917,0.083,0.083,0.0,0.45,0.385,0.571,,0.083,,1.0,1.0,0.412,0.0,0.0,0.0,18:01,quiet_cafe,1.0,1,"{""invalid_state_transition"": 1}",1,18.481,6669,1674,8343,True
hard_budget_entangled_meet,social_outcome_hard,agentsociety_official_plan_blocks,1.0,0.909,0.091,0.091,0.0,0.6,0.615,0.571,,0.091,,1.0,1.0,0.545,0.0,0.0,0.0,18:22,home_aria,1.0,1,"{""invalid_state_transition"": 1}",4,57.28,28335,6123,34458,True
hard_deadline_then_meet,social_outcome_hard,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,13:05,quiet_cafe,2.0,0,{},1,15.092,8896,1549,10445,True
hard_deadline_then_meet,social_outcome_hard,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.7,0.5,1.0,,0.0,,0.848,1.0,0.7,0.0,0.0,0.0,12:53,quiet_cafe,12.0,0,"{""goal_drift"": 1}",10,69.967,69137,9681,78818,True
hard_deadline_then_meet,social_outcome_hard,generative_agents_official_planner,1.0,1.0,0.0,0.0,0.0,0.7,0.5,1.0,,0.0,,1.0,1.0,0.7,0.0,0.0,0.0,12:43,plaza,12.0,0,"{""goal_drift"": 1}",1,16.276,6644,1310,7954,True
hard_deadline_then_meet,social_outcome_hard,agentsociety_official_plan_blocks,1.0,0.9,0.1,0.1,0.0,0.5,0.5,0.5,,0.1,,0.736,1.0,0.45,1.0,0.0,1.0,13:10,quiet_cafe,12.0,1,"{""invalid_state_transition"": 1, ""social_derailment"": 1}",4,50.716,28001,7395,35396,True
hard_full_evening_chain,social_outcome_hard,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,18:16,home_aria,4.0,0,{},1,13.671,8972,1612,10584,True
hard_full_evening_chain,social_outcome_hard,sotopia_official_llm_agent,1.0,0.9,0.1,0.1,1.0,0.7,0.786,0.5,,0.1,,1.0,1.0,0.63,1.0,0.0,1.0,17:59,budget_diner,4.0,1,"{""money_budget_failure"": 1, ""social_derailment"": 1}",11,62.045,77532,10951,88483,True
hard_full_evening_chain,social_outcome_hard,generative_agents_official_planner,1.0,1.0,0.0,0.0,0.0,0.6,0.429,1.0,,0.0,,1.0,1.0,0.6,0.0,0.0,0.0,18:10,home_aria,4.0,0,"{""goal_drift"": 1}",1,16.401,6717,1667,8384,True
hard_full_evening_chain,social_outcome_hard,agentsociety_official_plan_blocks,1.0,1.0,0.0,0.0,0.0,0.6,0.429,1.0,,0.0,,1.0,1.0,0.6,0.0,0.0,0.0,18:10,home_aria,4.0,0,"{""goal_drift"": 1}",2,28.427,14006,2841,16847,True
hard_overlapping_windows,social_outcome_hard,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,0.7,0.5,1.0,,0.0,,1.0,1.0,0.7,0.5,0.0,1.0,13:03,cafe_central,6.0,0,"{""goal_drift"": 1, ""social_derailment"": 1}",1,23.612,8871,4475,13346,True
hard_overlapping_windows,social_outcome_hard,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.7,0.5,1.0,,0.0,,0.939,1.0,0.7,0.5,0.0,1.0,12:52,cafe_central,18.0,0,"{""goal_drift"": 1, ""social_derailment"": 1}",10,65.166,68804,11774,80578,True
hard_overlapping_windows,social_outcome_hard,generative_agents_official_planner,1.0,1.0,0.0,0.0,0.0,0.7,0.5,1.0,,0.0,,0.958,1.0,0.7,0.5,0.0,1.0,13:01,cafe_central,18.0,0,"{""goal_drift"": 1, ""social_derailment"": 1}",1,14.747,6614,1618,8232,True
hard_overlapping_windows,social_outcome_hard,agentsociety_official_plan_blocks,1.0,0.8,0.2,0.2,0.0,0.5,0.5,0.5,,0.2,,0.958,1.0,0.4,0.5,0.0,1.0,13:08,cafe_central,18.0,2,"{""invalid_state_transition"": 2, ""social_derailment"": 1}",6,92.095,42309,14682,56991,True
hard_stale_plan_override,social_outcome_hard,gatsim_official_planner,1.0,0.833,0.167,0.167,0.0,0.2,0.0,0.5,,0.167,,0.5,1.0,0.167,0.0,0.0,0.0,12:54,office,6.0,1,"{""invalid_state_transition"": 1}",3,43.495,27821,4286,32107,True
hard_stale_plan_override,social_outcome_hard,sotopia_official_llm_agent,1.0,0.9,0.1,0.1,1.0,0.4,0.333,0.5,,0.1,,0.955,1.0,0.36,0.5,0.0,0.0,12:45,quiet_cafe,6.0,1,"{""money_budget_failure"": 1}",10,68.29,69531,10696,80227,True
hard_stale_plan_override,social_outcome_hard,generative_agents_official_planner,1.0,0.857,0.143,0.143,1.0,0.8,1.0,0.5,,0.143,,0.955,1.0,0.686,1.0,0.0,0.0,13:05,quiet_cafe,6.0,1,"{""money_budget_failure"": 1}",5,44.717,29983,5258,35241,True
hard_stale_plan_override,social_outcome_hard,agentsociety_official_plan_blocks,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.955,1.0,1.0,1.0,0.0,0.0,12:30,quiet_cafe,16.0,0,{},4,48.434,27819,4838,32657,True
hard_three_meeting_relay,social_outcome_hard,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,13:20,budget_diner,1.0,0,{},1,15.693,8930,2134,11064,True
hard_three_meeting_relay,social_outcome_hard,sotopia_official_llm_agent,1.0,0.769,0.231,0.231,1.0,0.8,1.0,0.5,,0.231,,1.0,1.0,0.615,1.0,0.0,0.0,13:20,budget_diner,15.0,3,"{""invalid_state_transition"": 2, ""money_budget_failure"": 1}",14,82.526,101478,14123,115601,True
hard_three_meeting_relay,social_outcome_hard,generative_agents_official_planner,1.0,0.714,0.286,0.286,1.0,0.8,1.0,0.5,,0.286,,1.0,1.0,0.571,1.0,0.0,0.0,13:35,budget_diner,7.0,4,"{""invalid_state_transition"": 1, ""money_budget_failure"": 3}",7,68.847,42604,8961,51565,True
hard_three_meeting_relay,social_outcome_hard,agentsociety_official_plan_blocks,1.0,0.692,0.308,0.308,1.0,0.8,1.0,0.5,,0.308,,1.0,1.0,0.554,1.0,0.0,0.0,13:20,budget_diner,21.0,4,"{""invalid_state_transition"": 2, ""money_budget_failure"": 2}",10,120.039,71620,13544,85164,True
