2026/07/27 09:21:17.308, 0, 1, 16.59, 31
2026/07/27 09:21:19.354, 0, 1, 16.60, 31
2026/07/27 09:21:21.399, 0, 1, 16.84, 31
2026/07/27 09:21:23.446, 0, 4, 21.07, 31
2026/07/27 09:21:25.492, 0, 4, 16.86, 31
2026/07/27 09:21:27.534, 29, 3780, 62.99, 35
2026/07/27 09:21:29.576, 100, 4148, 324.61, 43
2026/07/27 09:21:31.631, 100, 4148, 337.03, 45
2026/07/27 09:21:33.673, 100, 4148, 332.33, 46
2026/07/27 09:21:35.717, 100, 4160, 331.22, 47
2026/07/27 09:21:37.756, 100, 4438, 306.34, 47
2026/07/27 09:21:39.802, 96, 4564, 313.83, 49
2026/07/27 09:21:41.853, 100, 4786, 316.67, 51
2026/07/27 09:21:43.906, 100, 4790, 306.05, 51
2026/07/27 09:21:45.969, 70, 4792, 302.98, 49
2026/07/27 09:21:48.019, 85, 4792, 288.33, 52
2026/07/27 09:21:50.083, 100, 4792, 311.59, 53
2026/07/27 09:21:52.144, 97, 4792, 297.80, 53
2026/07/27 09:21:54.187, 71, 3686, 273.26, 52
2026/07/27 09:21:56.223, 92, 3686, 281.75, 55
2026/07/27 09:21:58.275, 63, 3686, 271.76, 53
2026/07/27 09:22:00.323, 57, 3686, 270.84, 54
2026/07/27 09:22:02.382, 81, 3686, 276.71, 56
2026/07/27 09:22:04.424, 62, 4714, 264.12, 56
2026/07/27 09:22:06.461, 100, 4714, 308.55, 57
2026/07/27 09:22:08.493, 53, 4730, 262.97, 56
2026/07/27 09:22:10.556, 74, 5018, 310.48, 57
2026/07/27 09:22:12.592, 35, 5052, 274.07, 55
2026/07/27 09:22:14.656, 19, 5302, 262.15, 56
2026/07/27 09:22:16.705, 76, 5302, 272.62, 56
2026/07/27 09:22:18.737, 94, 5302, 261.18, 56
2026/07/27 09:22:20.783, 31, 5302, 282.71, 56
2026/07/27 09:22:22.825, 45, 5302, 268.31, 58
2026/07/27 09:22:24.875, 96, 5302, 258.33, 58
2026/07/27 09:22:26.909, 40, 5302, 283.51, 57
2026/07/27 09:22:28.966, 73, 5302, 264.33, 57
2026/07/27 09:22:31.029, 22, 5302, 255.93, 56
2026/07/27 09:22:33.074, 59, 5302, 264.16, 58
2026/07/27 09:22:35.114, 98, 5302, 246.54, 58
2026/07/27 09:22:37.152, 8, 5302, 256.66, 56
2026/07/27 09:22:39.213, 11, 5302, 253.07, 55
2026/07/27 09:22:41.273, 76, 5302, 265.87, 58
2026/07/27 09:22:43.306, 99, 5302, 259.68, 59
2026/07/27 09:22:45.350, 59, 5302, 271.78, 58
2026/07/27 09:22:47.425, 22, 5302, 254.98, 57
2026/07/27 09:22:49.482, 62, 5302, 257.27, 57
